RegionID,RegionName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02
9.0,California,1,387e3,370300.0,347800.0,332500.0,317900.0,304700.0,291100.0,278800.0,264900.0,254200.0,241e3,234600.0,225600.0,22e4,216100.0,221100.0,231200.0,238400.0,244800.0,249200.0,255500.0,260300.0,261e3,261400.0,260300.0,260100.0,263900.0,263500.0,266500.0,261700.0,265100.0,262700.0,261800.0,258200.0,254800.0,254200.0,250700.0,250300.0,246900.0,245600.0,244400.0,244500.0,245800.0,244800.0,245200.0,243500.0,244900.0,246200.0,249e3,255e3,260500.0,266100.0,272200.0,278200.0,287e3,292800.0,300100.0,306600.0,308700.0,310200.0,314e3,324400.0,336500.0,346400.0,354e3,357400.0,358800.0,360500.0,363500.0,367200.0,367800.0,369900.0,371700.0,375e3,377800.0,377400.0,379900.0,381700.0,385400.0,386300.0,386100.0,385200.0,386400.0,391e3,395400.0,399800.0,4e5,402500.0,402500.0,404300.0,405400.0,406500.0,409800.0,413100.0,417600.0,416400.0,415300.0,415500.0,418700.0,421300.0,421600.0,422800.0,424700.0,429e3,430900.0,432500.0,435100.0,440400.0,446e3,447200.0,449600.0,452500.0,456400.0,456600.0,459100.0,460100.0,466200.0,464800.0,468e3,472900.0
54.0,Texas,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172300.0,174e3,176100.0,177800.0,178500.0,178900.0,179700.0,180800.0,181500.0,183400.0,183800.0,184900.0,185900.0,186800.0,187200.0,185800.0,185900.0,186800.0,188e3,189100.0,19e4,191300.0,192200.0,193400.0,193900.0,195100.0,196400.0,198500.0,201100.0,202400.0,203100.0,203e3,204700.0,205400.0,205500.0,204500.0,205500.0,209200.0,214100.0,217200.0,218100.0,217400.0,216100.0,214200.0,
43.0,New York,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228200.0,231500.0,242500.0,249300.0,255100.0,246800.0,241100.0,242800.0,237400.0,233800.0,220100.0,214300.0,207700.0,209500.0,209800.0,215700.0,22e4,227200.0,236300.0,238800.0,239400.0,238400.0,236100.0,239600.0,243300.0,245700.0,243e3,239400.0,235700.0,241300.0,242300.0,255200.0,255500.0,260800.0,257500.0,256700.0,255700.0,254800.0,257900.0,256200.0,254700.0,255700.0,254e3,251300.0,245800.0,243900.0,245700.0,246200.0,248600.0,246700.0,250200.0,248800.0,249900.0,245300.0,248e3,245400.0,248100.0,248100.0,250500.0,254e3,254e3,249900.0,247e3,254700.0,265100.0,265600.0,264900.0,268e3,272100.0,270900.0,264300.0,264200.0,265100.0,267300.0,272500.0,272400.0,279e3,277800.0,279900.0,279400.0,277600.0,277e3,272300.0,284800.0,293300.0,,
14.0,Florida,4,206300.0,197900.0,191e3,185900.0,182800.0,179600.0,174900.0,169300.0,162800.0,155800.0,149400.0,144400.0,139100.0,133500.0,127800.0,124900.0,125800.0,126900.0,128900.0,128600.0,129700.0,130100.0,129800.0,129e3,127800.0,126800.0,125e3,123500.0,120300.0,117400.0,114800.0,115e3,115700.0,116400.0,114700.0,112200.0,109700.0,110400.0,112400.0,114e3,115500.0,115900.0,116500.0,116e3,115700.0,117400.0,120100.0,122600.0,123100.0,123800.0,124400.0,126400.0,126e3,126800.0,127300.0,129300.0,130500.0,133200.0,135700.0,138100.0,138500.0,140500.0,142300.0,144600.0,145800.0,148e3,149100.0,149600.0,149900.0,150400.0,151e3,150600.0,151200.0,151700.0,152100.0,152500.0,154200.0,155800.0,157400.0,158400.0,159800.0,160600.0,161600.0,163600.0,165900.0,167700.0,169700.0,170600.0,171500.0,171400.0,172600.0,174e3,174600.0,175900.0,179300.0,183300.0,184900.0,184200.0,184100.0,185600.0,187200.0,189400.0,190300.0,193e3,195100.0,198600.0,202e3,205100.0,205900.0,205100.0,202600.0,202800.0,203100.0,205100.0,205200.0,205900.0,206400.0,209100.0,213400.0,
21.0,Illinois,5,208e3,205200.0,192e3,183100.0,180100.0,180600.0,177800.0,175400.0,173200.0,173700.0,168e3,165500.0,162200.0,159e3,153200.0,147600.0,149500.0,154700.0,156300.0,157700.0,157400.0,163400.0,166e3,167200.0,164300.0,160700.0,156800.0,156100.0,156600.0,155600.0,148300.0,145400.0,147e3,152400.0,151800.0,147600.0,144e3,140100.0,137e3,136500.0,139200.0,142800.0,140700.0,137500.0,133900.0,134800.0,133500.0,130800.0,131400.0,131600.0,133500.0,133200.0,135100.0,137800.0,135500.0,134400.0,135100.0,137300.0,138700.0,137100.0,137600.0,137400.0,140400.0,144300.0,152200.0,157200.0,158300.0,159900.0,161500.0,166400.0,165600.0,167400.0,166700.0,167800.0,166200.0,167300.0,166900.0,167300.0,168800.0,171e3,173300.0,173100.0,173200.0,174300.0,175400.0,176900.0,176900.0,176500.0,178900.0,180200.0,180500.0,178800.0,177400.0,178100.0,176500.0,177800.0,179800.0,182500.0,182700.0,182200.0,182900.0,184200.0,180200.0,179900.0,180200.0,185800.0,187300.0,189400.0,193e3,194600.0,194400.0,190500.0,190500.0,19e4,185300.0,183300.0,183600.0,190100.0,192700.0,
47.0,Pennsylvania,6,147e3,145700.0,144100.0,141100.0,141700.0,142400.0,143900.0,141700.0,139800.0,137400.0,136600.0,136600.0,138500.0,138200.0,137e3,135700.0,136800.0,139200.0,142e3,141900.0,142900.0,143900.0,144e3,144e3,144e3,144500.0,144200.0,140900.0,139400.0,136600.0,136e3,135800.0,137600.0,139500.0,141500.0,141700.0,139400.0,135700.0,133e3,132800.0,134100.0,134300.0,132700.0,130800.0,130900.0,134400.0,138e3,140400.0,140200.0,139700.0,140100.0,140900.0,142e3,141300.0,139800.0,138800.0,140200.0,142900.0,143900.0,143900.0,143800.0,144500.0,144400.0,144600.0,146400.0,147300.0,147100.0,146200.0,145200.0,145200.0,144500.0,145400.0,145700.0,143900.0,143100.0,141800.0,142700.0,143800.0,145500.0,146200.0,146200.0,147300.0,148500.0,148200.0,148500.0,148e3,148300.0,148e3,149300.0,149300.0,149900.0,149200.0,149700.0,149300.0,150400.0,151400.0,151e3,150800.0,151100.0,152900.0,153200.0,152900.0,152700.0,153300.0,154200.0,154800.0,155200.0,156300.0,156600.0,158100.0,158600.0,160900.0,161400.0,161700.0,160400.0,159700.0,160400.0,163200.0,164900.0,
44.0,Ohio,7,109800.0,106900.0,106300.0,104900.0,104400.0,103800.0,102100.0,100100.0,93600.0,89300.0,86e3,84900.0,84e3,84900.0,88400.0,92500.0,96100.0,98700.0,101500.0,104300.0,105900.0,106200.0,103400.0,102300.0,101100.0,100900.0,102500.0,102800.0,99400.0,94700.0,90200.0,90900.0,91500.0,96600.0,97100.0,93300.0,85800.0,83100.0,85800.0,89400.0,92500.0,93300.0,91800.0,91e3,90300.0,93400.0,92700.0,91e3,88500.0,89900.0,94900.0,97300.0,100400.0,100300.0,100200.0,99700.0,99600.0,102500.0,103900.0,102900.0,100900.0,98600.0,102100.0,104800.0,108400.0,109400.0,109e3,107800.0,108400.0,109200.0,110800.0,109600.0,110200.0,110600.0,112500.0,114e3,115200.0,115800.0,116200.0,117100.0,117100.0,119200.0,117300.0,118600.0,117300.0,117800.0,118e3,117400.0,118500.0,118300.0,118700.0,119100.0,114900.0,115200.0,116200.0,121400.0,121300.0,121700.0,121700.0,122400.0,121700.0,122200.0,122500.0,125600.0,125800.0,126800.0,129200.0,130200.0,131800.0,129600.0,129600.0,127600.0,125900.0,126100.0,127500.0,129900.0,13e4,131900.0,133700.0,
16.0,Georgia,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,109700.0,108400.0,104800.0,99400.0,94300.0,94500.0,95500.0,97400.0,96700.0,97400.0,98e3,98300.0,98400.0,99700.0,102200.0,103500.0,104300.0,106e3,11e4,113700.0,116500.0,117900.0,120100.0,121500.0,123300.0,125800.0,130100.0,132e3,132500.0,130900.0,130700.0,130700.0,131e3,130900.0,130300.0,130500.0,132900.0,136e3,139200.0,139400.0,140500.0,140900.0,142900.0,144300.0,145900.0,147900.0,150200.0,151900.0,152400.0,152e3,152300.0,154300.0,155600.0,155300.0,155800.0,158e3,161800.0,162600.0,161700.0,161100.0,160400.0,160700.0,159600.0,159e3,159300.0,161500.0,162700.0,164400.0,165800.0,170200.0,171300.0,171400.0,17e4,17e4,170400.0,170100.0,171800.0,173100.0,175600.0,176300.0,
36.0,North Carolina,9,155700.0,155200.0,150400.0,148100.0,147700.0,147900.0,147100.0,148100.0,145700.0,145300.0,144800.0,151500.0,154700.0,153200.0,148800.0,146800.0,148e3,148500.0,149100.0,150100.0,150400.0,149700.0,152100.0,154200.0,155400.0,151800.0,148900.0,147900.0,148600.0,149e3,149600.0,149800.0,150200.0,151900.0,152700.0,153400.0,150900.0,149300.0,147800.0,149200.0,148500.0,150600.0,148400.0,148400.0,146e3,147700.0,148900.0,151300.0,153200.0,153300.0,151100.0,150400.0,150300.0,151e3,149900.0,149100.0,150600.0,153600.0,155400.0,156400.0,155200.0,156200.0,155900.0,156400.0,156200.0,156100.0,156300.0,156500.0,156300.0,157200.0,157500.0,158400.0,157800.0,157100.0,157900.0,157300.0,158100.0,156e3,156100.0,155600.0,157700.0,158900.0,161e3,164200.0,166300.0,164500.0,161200.0,161300.0,164400.0,166100.0,165600.0,164600.0,161900.0,159500.0,160400.0,162e3,163800.0,165200.0,166800.0,169400.0,167700.0,169600.0,170700.0,174500.0,175600.0,175800.0,175500.0,176800.0,179600.0,182100.0,181200.0,180900.0,180200.0,180800.0,180500.0,181400.0,183900.0,186300.0,188900.0,
40.0,New Jersey,10,325600.0,327400.0,323700.0,312300.0,306100.0,301300.0,299500.0,296600.0,297100.0,295800.0,292700.0,288500.0,289300.0,287400.0,285200.0,276900.0,272500.0,269600.0,267300.0,267800.0,267400.0,268700.0,270700.0,272700.0,278300.0,278500.0,277800.0,273800.0,272700.0,271800.0,268800.0,266900.0,267200.0,271900.0,273400.0,273e3,271500.0,272700.0,273200.0,272100.0,271300.0,267900.0,265400.0,261100.0,258300.0,257300.0,255400.0,256400.0,257400.0,263e3,265600.0,268200.0,266100.0,264500.0,259900.0,259400.0,259600.0,260100.0,261500.0,261300.0,261100.0,260500.0,262e3,264800.0,267200.0,271500.0,274100.0,275900.0,274200.0,275700.0,277200.0,274800.0,277e3,276700.0,281600.0,278400.0,279800.0,278400.0,275700.0,271300.0,270700.0,272600.0,274100.0,274700.0,275e3,275800.0,276200.0,276600.0,276e3,273900.0,273400.0,273800.0,276500.0,273600.0,272400.0,271300.0,273200.0,268400.0,261400.0,258100.0,262300.0,269200.0,276100.0,276400.0,275100.0,277500.0,275e3,272800.0,264300.0,265800.0,267300.0,265e3,262600.0,261200.0,264700.0,264900.0,261700.0,253700.0,,
56.0,Virginia,11,251600.0,248900.0,240500.0,235300.0,233300.0,233300.0,232900.0,23e4,225800.0,220700.0,218500.0,22e4,219500.0,217200.0,213600.0,212800.0,215600.0,219600.0,225900.0,227900.0,226300.0,225600.0,228500.0,231700.0,230600.0,226400.0,221300.0,217700.0,221100.0,228e3,234200.0,232e3,229800.0,229400.0,226800.0,224100.0,216500.0,214200.0,210300.0,211200.0,216500.0,220400.0,225200.0,219600.0,217900.0,213700.0,214500.0,215100.0,217600.0,222e3,226200.0,229200.0,232100.0,233200.0,237600.0,237100.0,241400.0,239600.0,241200.0,236900.0,235900.0,236400.0,239300.0,246700.0,248e3,252700.0,250900.0,252100.0,248800.0,246200.0,244100.0,243700.0,244e3,245900.0,244700.0,245700.0,245400.0,247300.0,246800.0,247900.0,247700.0,250900.0,251400.0,255900.0,255200.0,256800.0,255400.0,254800.0,255600.0,255200.0,254400.0,25e4,245200.0,245200.0,250100.0,254200.0,253900.0,253e3,252200.0,253200.0,253800.0,253900.0,254600.0,254400.0,255400.0,254300.0,256100.0,261e3,262200.0,264200.0,261500.0,262600.0,262100.0,260200.0,260800.0,258400.0,260100.0,259200.0,263400.0,
59.0,Washington,12,282400.0,275900.0,268900.0,261900.0,258200.0,257300.0,254900.0,254400.0,252900.0,253600.0,254600.0,257100.0,253900.0,247800.0,238100.0,236700.0,235200.0,237300.0,238e3,24e4,239100.0,240300.0,244400.0,249300.0,248800.0,244300.0,239500.0,235600.0,238600.0,240800.0,243100.0,239300.0,238e3,240500.0,240100.0,240600.0,234600.0,230100.0,223700.0,220500.0,219500.0,220500.0,220600.0,220700.0,219600.0,221900.0,220400.0,22e4,217500.0,221400.0,223900.0,229300.0,23e4,232100.0,233600.0,237300.0,240700.0,243600.0,244200.0,244e3,244400.0,246200.0,248e3,248300.0,250300.0,252500.0,254200.0,253400.0,252900.0,252100.0,253e3,254400.0,254700.0,253300.0,251800.0,253400.0,257300.0,259400.0,261e3,262e3,261700.0,262300.0,263400.0,267700.0,269100.0,272e3,273600.0,275400.0,274100.0,273600.0,274700.0,278100.0,280800.0,284400.0,286200.0,287100.0,287900.0,288600.0,291600.0,293500.0,295500.0,297700.0,298800.0,301e3,303700.0,306900.0,311800.0,311700.0,313500.0,314800.0,318e3,321500.0,321800.0,323800.0,326600.0,329800.0,335300.0,338800.0,342700.0,344700.0
26.0,Massachusetts,13,313800.0,309500.0,299800.0,294800.0,291100.0,289400.0,285800.0,284800.0,276700.0,271300.0,262500.0,265600.0,264600.0,267500.0,264800.0,267800.0,271300.0,275900.0,277600.0,277600.0,272600.0,277400.0,281200.0,292e3,291200.0,291600.0,284900.0,286900.0,288700.0,295800.0,294200.0,292600.0,289700.0,288500.0,280100.0,271100.0,264100.0,267200.0,274400.0,284e3,289800.0,289700.0,287400.0,282500.0,277600.0,273100.0,271800.0,276700.0,280100.0,284900.0,286600.0,292600.0,295500.0,293800.0,290500.0,287400.0,288900.0,290600.0,287500.0,294800.0,295e3,306300.0,304900.0,311600.0,312500.0,315300.0,316300.0,316600.0,311500.0,309900.0,310100.0,318400.0,321200.0,321400.0,320900.0,320600.0,321800.0,319800.0,318100.0,317100.0,316300.0,318900.0,321100.0,330500.0,329900.0,328300.0,321800.0,322300.0,323700.0,324800.0,325300.0,325700.0,325200.0,327100.0,326800.0,327100.0,325900.0,328600.0,329400.0,331300.0,331600.0,332600.0,333600.0,335300.0,338200.0,338200.0,338800.0,340600.0,343e3,345500.0,346500.0,349300.0,350200.0,349300.0,350800.0,353500.0,357700.0,357800.0,358e3,
